NO|SIDO_NAME|SIGUNGU_NAME|DONG_NAME
2714|대전광역시|서구|관저동
2715|대전광역시|서구|괴곡동
2716|대전광역시|서구|괴정동
2717|대전광역시|서구|내동
2718|대전광역시|서구|도마동
2719|대전광역시|서구|도안동
2720|대전광역시|서구|둔산동
2721|대전광역시|서구|만년동
2722|대전광역시|서구|매노동
2723|대전광역시|서구|변동
2724|대전광역시|서구|복수동
2725|대전광역시|서구|봉곡동
2726|대전광역시|서구|산직동
2727|대전광역시|서구|오동
2728|대전광역시|서구|용문동
2729|대전광역시|서구|용촌동
2730|대전광역시|서구|우명동
2731|대전광역시|서구|원정동
2732|대전광역시|서구|월평동
2733|대전광역시|서구|장안동
2734|대전광역시|서구|정림동
2735|대전광역시|서구|탄방동
2736|대전광역시|서구|평촌동
2737|대전광역시|서구|흑석동
2738|대전광역시|서구|
2739|대전광역시|유성구|가정동
2740|대전광역시|유성구|갑동
2741|대전광역시|유성구|계산동
2742|대전광역시|유성구|관평동
2743|대전광역시|유성구|교촌동
2744|대전광역시|유성구|구룡동
2745|대전광역시|유성구|구성동
2746|대전광역시|유성구|구암동
2747|대전광역시|유성구|궁동
2748|대전광역시|유성구|금고동
2749|대전광역시|유성구|금탄동
2750|대전광역시|유성구|노은동
2751|대전광역시|유성구|대동
2752|대전광역시|유성구|대정동
2753|대전광역시|유성구|덕명동
2754|대전광역시|유성구|덕진동
2755|대전광역시|유성구|도룡동
2756|대전광역시|유성구|둔곡동
2757|대전광역시|유성구|문지동
2758|대전광역시|유성구|반석동
2759|대전광역시|유성구|방동
2760|대전광역시|유성구|방현동
2761|대전광역시|유성구|복용동
2762|대전광역시|유성구|봉명동
2763|대전광역시|유성구|봉산동
2764|대전광역시|유성구|상대동
2765|대전광역시|유성구|성북동
2766|대전광역시|유성구|세동
2767|대전광역시|유성구|송강동
2768|대전광역시|유성구|송정동
2769|대전광역시|유성구|수남동
2770|대전광역시|유성구|신동
2771|대전광역시|유성구|신봉동
2772|대전광역시|유성구|신성동
2773|대전광역시|유성구|안산동
2774|대전광역시|유성구|어은동
2775|대전광역시|유성구|외삼동
2776|대전광역시|유성구|용계동
2777|대전광역시|유성구|용산동
2778|대전광역시|유성구|원내동
2779|대전광역시|유성구|원신흥동
2780|대전광역시|유성구|원촌동
2781|대전광역시|유성구|자운동
2782|대전광역시|유성구|장대동
2783|대전광역시|유성구|장동
2784|대전광역시|유성구|전민동
2785|대전광역시|유성구|죽동
2786|대전광역시|유성구|지족동
2787|대전광역시|유성구|추목동
2788|대전광역시|유성구|탑립동
2789|대전광역시|유성구|하기동
2790|대전광역시|유성구|학하동
2791|대전광역시|유성구|화암동
2792|대전광역시|유성구|
2793|대전광역시|중구|구완동
2794|대전광역시|중구|금동
2795|대전광역시|중구|대사동
2796|대전광역시|중구|대흥동
2797|대전광역시|중구|목달동
2798|대전광역시|중구|목동
2799|대전광역시|중구|무수동
2800|대전광역시|중구|문창동
2801|대전광역시|중구|문화동
2802|대전광역시|중구|부사동
2803|대전광역시|중구|사정동
2804|대전광역시|중구|산성동
2805|대전광역시|중구|석교동
2806|대전광역시|중구|선화동
2807|대전광역시|중구|안영동
2808|대전광역시|중구|어남동
2809|대전광역시|중구|오류동
2810|대전광역시|중구|옥계동
2811|대전광역시|중구|용두동
2812|대전광역시|중구|유천동
2813|대전광역시|중구|은행동
2814|대전광역시|중구|정생동
2815|대전광역시|중구|중촌동
2816|대전광역시|중구|침산동
2817|대전광역시|중구|태평동
2818|대전광역시|중구|호동
2819|대전광역시|중구|
2820|부산광역시|강서구|강동동
2821|부산광역시|강서구|구랑동
2822|부산광역시|강서구|녹산동
2823|부산광역시|강서구|눌차동
2824|부산광역시|강서구|대저1동
2825|부산광역시|강서구|대저2동
2826|부산광역시|강서구|대항동
2827|부산광역시|강서구|동선동
2828|부산광역시|강서구|명지동
2829|부산광역시|강서구|미음동
2830|부산광역시|강서구|범방동
2831|부산광역시|강서구|봉림동
2832|부산광역시|강서구|생곡동
2833|부산광역시|강서구|성북동
2834|부산광역시|강서구|송정동
2835|부산광역시|강서구|식만동
2836|부산광역시|강서구|신호동
2837|부산광역시|강서구|죽동동
2838|부산광역시|강서구|죽림동
2839|부산광역시|강서구|지사동
2840|부산광역시|강서구|천성동
2841|부산광역시|강서구|화전동
2842|부산광역시|강서구|
2843|부산광역시|금정구|구서동
2844|부산광역시|금정구|금사동
2845|부산광역시|금정구|금성동
2846|부산광역시|금정구|남산동
2847|부산광역시|금정구|노포동
2848|부산광역시|금정구|두구동
2849|부산광역시|금정구|부곡동
2850|부산광역시|금정구|서동
2851|부산광역시|금정구|선동
2852|부산광역시|금정구|오륜동
2853|부산광역시|금정구|장전동
2854|부산광역시|금정구|청룡동
2855|부산광역시|금정구|회동동
2856|부산광역시|금정구|
2857|부산광역시|기장군|기장읍
2858|부산광역시|기장군|일광읍
2859|부산광역시|기장군|장안읍
2860|부산광역시|기장군|정관읍
2861|부산광역시|기장군|철마면
2862|부산광역시|기장군|
2863|부산광역시|남구|감만동
2864|부산광역시|남구|대연동
2865|부산광역시|남구|문현동
2866|부산광역시|남구|용당동
2867|부산광역시|남구|용호동
2868|부산광역시|남구|우암동
2869|부산광역시|남구|
2870|부산광역시|동구|범일동
2871|부산광역시|동구|수정동
2872|부산광역시|동구|좌천동
2873|부산광역시|동구|초량동
2874|부산광역시|동구|
2875|부산광역시|동래구|낙민동
2876|부산광역시|동래구|명륜동
2877|부산광역시|동래구|명장동
2878|부산광역시|동래구|복천동
2879|부산광역시|동래구|사직동
2880|부산광역시|동래구|수안동
2881|부산광역시|동래구|안락동
2882|부산광역시|동래구|온천동
2883|부산광역시|동래구|칠산동
2884|부산광역시|동래구|
2885|부산광역시|부산진구|가야동
2886|부산광역시|부산진구|개금동
2887|부산광역시|부산진구|당감동
2888|부산광역시|부산진구|범전동
2889|부산광역시|부산진구|범천동
2890|부산광역시|부산진구|부암동
2891|부산광역시|부산진구|부전동
2892|부산광역시|부산진구|양정동
2893|부산광역시|부산진구|연지동
2894|부산광역시|부산진구|전포동
2895|부산광역시|부산진구|초읍동
2896|부산광역시|부산진구|
2897|부산광역시|북구|구포동
2898|부산광역시|북구|금곡동
2899|부산광역시|북구|덕천동
2900|부산광역시|북구|만덕동
2901|부산광역시|북구|화명동
2902|부산광역시|북구|
2903|부산광역시|사상구|감전동
2904|부산광역시|사상구|괘법동
2905|부산광역시|사상구|덕포동
2906|부산광역시|사상구|모라동
2907|부산광역시|사상구|삼락동
2908|부산광역시|사상구|엄궁동
2909|부산광역시|사상구|주례동
2910|부산광역시|사상구|학장동
2911|부산광역시|사상구|
2912|부산광역시|사하구|감천동
2913|부산광역시|사하구|괴정동
2914|부산광역시|사하구|구평동
2915|부산광역시|사하구|다대동
2916|부산광역시|사하구|당리동
2917|부산광역시|사하구|신평동
2918|부산광역시|사하구|장림동
2919|부산광역시|사하구|하단동
2920|부산광역시|사하구|
2921|부산광역시|서구|남부민동
2922|부산광역시|서구|동대신동1가
2923|부산광역시|서구|동대신동2가
2924|부산광역시|서구|동대신동3가
2925|부산광역시|서구|부민동1가
2926|부산광역시|서구|부민동2가
2927|부산광역시|서구|부민동3가
2928|부산광역시|서구|부용동1가
2929|부산광역시|서구|부용동2가
2930|부산광역시|서구|서대신동1가
2931|부산광역시|서구|서대신동2가
2932|부산광역시|서구|서대신동3가
2933|부산광역시|서구|아미동1가
2934|부산광역시|서구|아미동2가
2935|부산광역시|서구|암남동
2936|부산광역시|서구|초장동
2937|부산광역시|서구|충무동1가
2938|부산광역시|서구|충무동2가
2939|부산광역시|서구|충무동3가
2940|부산광역시|서구|토성동1가
2941|부산광역시|서구|토성동2가
2942|부산광역시|서구|토성동3가
2943|부산광역시|서구|토성동4가
2944|부산광역시|서구|토성동5가
2945|부산광역시|서구|
2946|부산광역시|수영구|광안동
2947|부산광역시|수영구|남천동
2948|부산광역시|수영구|망미동
2949|부산광역시|수영구|민락동
2950|부산광역시|수영구|수영동
2951|부산광역시|수영구|
2952|부산광역시|연제구|거제동
2953|부산광역시|연제구|연산동
2954|부산광역시|연제구|
2955|부산광역시|영도구|남항동1가
2956|부산광역시|영도구|남항동2가
2957|부산광역시|영도구|남항동3가
2958|부산광역시|영도구|대교동1가
2959|부산광역시|영도구|대교동2가
2960|부산광역시|영도구|대평동1가
2961|부산광역시|영도구|대평동2가
2962|부산광역시|영도구|동삼동
2963|부산광역시|영도구|봉래동1가
2964|부산광역시|영도구|봉래동2가
2965|부산광역시|영도구|봉래동3가
2966|부산광역시|영도구|봉래동4가
2967|부산광역시|영도구|봉래동5가
2968|부산광역시|영도구|신선동1가
2969|부산광역시|영도구|신선동2가
2970|부산광역시|영도구|신선동3가
2971|부산광역시|영도구|영선동1가
2972|부산광역시|영도구|영선동2가
2973|부산광역시|영도구|영선동3가
2974|부산광역시|영도구|영선동4가
2975|부산광역시|영도구|청학동
2976|부산광역시|영도구|
2977|부산광역시|중구|광복동1가
2978|부산광역시|중구|광복동2가
2979|부산광역시|중구|광복동3가
2980|부산광역시|중구|남포동1가
2981|부산광역시|중구|남포동2가
2982|부산광역시|중구|남포동3가
2983|부산광역시|중구|남포동4가
2984|부산광역시|중구|남포동5가
2985|부산광역시|중구|남포동6가
2986|부산광역시|중구|대창동1가
2987|부산광역시|중구|대창동2가
2988|부산광역시|중구|대청동1가
2989|부산광역시|중구|대청동2가
2990|부산광역시|중구|대청동3가
2991|부산광역시|중구|대청동4가
2992|부산광역시|중구|동광동1가
2993|부산광역시|중구|동광동2가
2994|부산광역시|중구|동광동3가
2995|부산광역시|중구|동광동4가
2996|부산광역시|중구|동광동5가
2997|부산광역시|중구|보수동1가
2998|부산광역시|중구|보수동2가
2999|부산광역시|중구|보수동3가
3000|부산광역시|중구|부평동1가
3001|부산광역시|중구|부평동2가
3002|부산광역시|중구|부평동3가
3003|부산광역시|중구|부평동4가
3004|부산광역시|중구|신창동1가
3005|부산광역시|중구|신창동2가
3006|부산광역시|중구|신창동3가
3007|부산광역시|중구|신창동4가
3008|부산광역시|중구|영주동
3009|부산광역시|중구|중앙동1가
3010|부산광역시|중구|중앙동2가
3011|부산광역시|중구|중앙동3가
3012|부산광역시|중구|중앙동4가
3013|부산광역시|중구|중앙동5가
3014|부산광역시|중구|중앙동6가
3015|부산광역시|중구|중앙동7가
3016|부산광역시|중구|창선동1가
3017|부산광역시|중구|창선동2가
3018|부산광역시|중구|
3019|부산광역시|해운대구|반송동
3020|부산광역시|해운대구|반여동
3021|부산광역시|해운대구|석대동
3022|부산광역시|해운대구|송정동
3023|부산광역시|해운대구|우동
3024|부산광역시|해운대구|재송동
3025|부산광역시|해운대구|좌동
3026|부산광역시|해운대구|중동
3027|부산광역시|해운대구|
3028|서울특별시|강남구|개포동
3029|서울특별시|강남구|논현동
3030|서울특별시|강남구|대치동
3031|서울특별시|강남구|도곡동
3032|서울특별시|강남구|삼성동
3033|서울특별시|강남구|세곡동
3034|서울특별시|강남구|수서동
3035|서울특별시|강남구|신사동
3036|서울특별시|강남구|압구정동
3037|서울특별시|강남구|역삼동
3038|서울특별시|강남구|율현동
3039|서울특별시|강남구|일원동
3040|서울특별시|강남구|자곡동
3041|서울특별시|강남구|청담동
3042|서울특별시|강남구|
3043|서울특별시|강동구|강일동
3044|서울특별시|강동구|고덕동
3045|서울특별시|강동구|길동
3046|서울특별시|강동구|둔촌동
3047|서울특별시|강동구|명일동
3048|서울특별시|강동구|상일동
3049|서울특별시|강동구|성내동
3050|서울특별시|강동구|암사동
3051|서울특별시|강동구|천호동
3052|서울특별시|강동구|
3053|서울특별시|강북구|미아동
3054|서울특별시|강북구|번동
3055|서울특별시|강북구|수유동
3056|서울특별시|강북구|우이동
3057|서울특별시|강북구|
3058|서울특별시|강서구|가양동
3059|서울특별시|강서구|개화동
3060|서울특별시|강서구|공항동
3061|서울특별시|강서구|과해동
3062|서울특별시|강서구|내발산동
3063|서울특별시|강서구|등촌동
3064|서울특별시|강서구|마곡동
3065|서울특별시|강서구|방화동
3066|서울특별시|강서구|염창동
3067|서울특별시|강서구|오곡동
3068|서울특별시|강서구|오쇠동
3069|서울특별시|강서구|외발산동
3070|서울특별시|강서구|화곡동
3071|서울특별시|강서구|
3072|서울특별시|관악구|남현동
3073|서울특별시|관악구|봉천동
3074|서울특별시|관악구|신림동
3075|서울특별시|관악구|
3076|서울특별시|광진구|광장동
3077|서울특별시|광진구|구의동
3078|서울특별시|광진구|군자동
3079|서울특별시|광진구|능동
3080|서울특별시|광진구|자양동
3081|서울특별시|광진구|중곡동
3082|서울특별시|광진구|화양동
3083|서울특별시|광진구|
3084|서울특별시|구로구|가리봉동
3085|서울특별시|구로구|개봉동
3086|서울특별시|구로구|고척동
3087|서울특별시|구로구|구로동
3088|서울특별시|구로구|궁동
3089|서울특별시|구로구|신도림동
3090|서울특별시|구로구|오류동
3091|서울특별시|구로구|온수동
3092|서울특별시|구로구|천왕동
3093|서울특별시|구로구|항동
3094|서울특별시|구로구|
3095|서울특별시|금천구|가산동
3096|서울특별시|금천구|독산동
3097|서울특별시|금천구|시흥동
3098|서울특별시|금천구|
3099|서울특별시|노원구|공릉동
3100|서울특별시|노원구|상계동
3101|서울특별시|노원구|월계동
3102|서울특별시|노원구|중계동
3103|서울특별시|노원구|하계동
3104|서울특별시|노원구|
3105|서울특별시|도봉구|도봉동
3106|서울특별시|도봉구|방학동
3107|서울특별시|도봉구|쌍문동
3108|서울특별시|도봉구|창동
3109|서울특별시|도봉구|
3110|서울특별시|동대문구|답십리동
3111|서울특별시|동대문구|신설동
3112|서울특별시|동대문구|용두동
3113|서울특별시|동대문구|이문동
3114|서울특별시|동대문구|장안동
3115|서울특별시|동대문구|전농동
3116|서울특별시|동대문구|제기동
3117|서울특별시|동대문구|청량리동
3118|서울특별시|동대문구|회기동
3119|서울특별시|동대문구|휘경동
3120|서울특별시|동대문구|
3121|서울특별시|동작구|노량진동
3122|서울특별시|동작구|대방동
3123|서울특별시|동작구|동작동
3124|서울특별시|동작구|본동
3125|서울특별시|동작구|사당동
3126|서울특별시|동작구|상도1동
3127|서울특별시|동작구|상도동
3128|서울특별시|동작구|신대방동
3129|서울특별시|동작구|흑석동
3130|서울특별시|동작구|
3131|서울특별시|마포구|공덕동
3132|서울특별시|마포구|구수동
3133|서울특별시|마포구|노고산동
3134|서울특별시|마포구|당인동
3135|서울특별시|마포구|대흥동
3136|서울특별시|마포구|도화동
3137|서울특별시|마포구|동교동
3138|서울특별시|마포구|마포동
3139|서울특별시|마포구|망원동
3140|서울특별시|마포구|상수동
3141|서울특별시|마포구|상암동
3142|서울특별시|마포구|서교동
3143|서울특별시|마포구|성산동
3144|서울특별시|마포구|신공덕동
3145|서울특별시|마포구|신수동
3146|서울특별시|마포구|신정동
3147|서울특별시|마포구|아현동
3148|서울특별시|마포구|연남동
3149|서울특별시|마포구|염리동
3150|서울특별시|마포구|용강동
3151|서울특별시|마포구|중동
3152|서울특별시|마포구|창전동
3153|서울특별시|마포구|토정동
3154|서울특별시|마포구|하중동
3155|서울특별시|마포구|합정동
3156|서울특별시|마포구|현석동
3157|서울특별시|마포구|
3158|서울특별시|서대문구|남가좌동
3159|서울특별시|서대문구|냉천동
3160|서울특별시|서대문구|대신동
3161|서울특별시|서대문구|대현동
3162|서울특별시|서대문구|미근동
3163|서울특별시|서대문구|봉원동
3164|서울특별시|서대문구|북가좌동
3165|서울특별시|서대문구|북아현동
3166|서울특별시|서대문구|신촌동
3167|서울특별시|서대문구|연희동
3168|서울특별시|서대문구|영천동
3169|서울특별시|서대문구|옥천동
3170|서울특별시|서대문구|창천동
3171|서울특별시|서대문구|천연동
3172|서울특별시|서대문구|충정로2가
3173|서울특별시|서대문구|충정로3가
3174|서울특별시|서대문구|합동
3175|서울특별시|서대문구|현저동
3176|서울특별시|서대문구|홍은동
3177|서울특별시|서대문구|홍제동
3178|서울특별시|서대문구|
3179|서울특별시|서초구|내곡동
3180|서울특별시|서초구|반포동
3181|서울특별시|서초구|방배동
3182|서울특별시|서초구|서초동
3183|서울특별시|서초구|신원동
3184|서울특별시|서초구|양재동
3185|서울특별시|서초구|염곡동
3186|서울특별시|서초구|우면동
3187|서울특별시|서초구|원지동
3188|서울특별시|서초구|잠원동
3189|서울특별시|서초구|
3190|서울특별시|성동구|금호동1가
3191|서울특별시|성동구|금호동2가
3192|서울특별시|성동구|금호동3가
3193|서울특별시|성동구|금호동4가
3194|서울특별시|성동구|도선동
3195|서울특별시|성동구|마장동
3196|서울특별시|성동구|사근동
3197|서울특별시|성동구|상왕십리동
3198|서울특별시|성동구|성수동1가
3199|서울특별시|성동구|성수동2가
3200|서울특별시|성동구|송정동
3201|서울특별시|성동구|옥수동
3202|서울특별시|성동구|용답동
3203|서울특별시|성동구|응봉동
3204|서울특별시|성동구|하왕십리동
3205|서울특별시|성동구|행당동
3206|서울특별시|성동구|홍익동
3207|서울특별시|성동구|
3208|서울특별시|성북구|길음동
3209|서울특별시|성북구|돈암동
3210|서울특별시|성북구|동선동1가
3211|서울특별시|성북구|동선동2가
3212|서울특별시|성북구|동선동3가
3213|서울특별시|성북구|동선동4가
3214|서울특별시|성북구|동선동5가
3215|서울특별시|성북구|동소문동1가
3216|서울특별시|성북구|동소문동2가
3217|서울특별시|성북구|동소문동3가
3218|서울특별시|성북구|동소문동4가
3219|서울특별시|성북구|동소문동5가
3220|서울특별시|성북구|동소문동6가
3221|서울특별시|성북구|동소문동7가
3222|서울특별시|성북구|보문동1가
3223|서울특별시|성북구|보문동2가
3224|서울특별시|성북구|보문동3가
3225|서울특별시|성북구|보문동4가
3226|서울특별시|성북구|보문동5가
3227|서울특별시|성북구|보문동6가
3228|서울특별시|성북구|보문동7가
3229|서울특별시|성북구|삼선동1가
3230|서울특별시|성북구|삼선동2가
3231|서울특별시|성북구|삼선동3가
3232|서울특별시|성북구|삼선동4가
3233|서울특별시|성북구|삼선동5가
3234|서울특별시|성북구|상월곡동
3235|서울특별시|성북구|석관동
3236|서울특별시|성북구|성북동
3237|서울특별시|성북구|성북동1가
3238|서울특별시|성북구|안암동1가
3239|서울특별시|성북구|안암동2가
3240|서울특별시|성북구|안암동3가
3241|서울특별시|성북구|안암동4가
3242|서울특별시|성북구|안암동5가
3243|서울특별시|성북구|장위동
3244|서울특별시|성북구|정릉동
3245|서울특별시|성북구|종암동
3246|서울특별시|성북구|하월곡동
3247|서울특별시|성북구|
3248|서울특별시|송파구|가락동
3249|서울특별시|송파구|거여동
3250|서울특별시|송파구|마천동
3251|서울특별시|송파구|문정동
3252|서울특별시|송파구|방이동
3253|서울특별시|송파구|삼전동
3254|서울특별시|송파구|석촌동
3255|서울특별시|송파구|송파동
3256|서울특별시|송파구|신천동
3257|서울특별시|송파구|오금동
3258|서울특별시|송파구|잠실동
3259|서울특별시|송파구|장지동
3260|서울특별시|송파구|풍납동
3261|서울특별시|송파구|
3262|서울특별시|양천구|목동
3263|서울특별시|양천구|신월동
3264|서울특별시|양천구|신정동
3265|서울특별시|양천구|
3266|서울특별시|영등포구|당산동
3267|서울특별시|영등포구|당산동1가
3268|서울특별시|영등포구|당산동2가
3269|서울특별시|영등포구|당산동3가
3270|서울특별시|영등포구|당산동4가
3271|서울특별시|영등포구|당산동5가
3272|서울특별시|영등포구|당산동6가
3273|서울특별시|영등포구|대림동
3274|서울특별시|영등포구|도림동
3275|서울특별시|영등포구|문래동1가
3276|서울특별시|영등포구|문래동2가
3277|서울특별시|영등포구|문래동3가
3278|서울특별시|영등포구|문래동4가
3279|서울특별시|영등포구|문래동5가
3280|서울특별시|영등포구|문래동6가
3281|서울특별시|영등포구|신길동
3282|서울특별시|영등포구|양평동
3283|서울특별시|영등포구|양평동1가
3284|서울특별시|영등포구|양평동2가
3285|서울특별시|영등포구|양평동3가
3286|서울특별시|영등포구|양평동4가
3287|서울특별시|영등포구|양평동5가
3288|서울특별시|영등포구|양평동6가
3289|서울특별시|영등포구|양화동
3290|서울특별시|영등포구|여의도동
3291|서울특별시|영등포구|영등포동
3292|서울특별시|영등포구|영등포동1가
3293|서울특별시|영등포구|영등포동2가
3294|서울특별시|영등포구|영등포동3가
3295|서울특별시|영등포구|영등포동4가
3296|서울특별시|영등포구|영등포동5가
3297|서울특별시|영등포구|영등포동6가
3298|서울특별시|영등포구|영등포동7가
3299|서울특별시|영등포구|영등포동8가
3300|서울특별시|영등포구|
3301|서울특별시|용산구|갈월동
3302|서울특별시|용산구|남영동
3303|서울특별시|용산구|도원동
3304|서울특별시|용산구|동빙고동
3305|서울특별시|용산구|동자동
3306|서울특별시|용산구|문배동
3307|서울특별시|용산구|보광동
3308|서울특별시|용산구|산천동
3309|서울특별시|용산구|서계동
3310|서울특별시|용산구|서빙고동
3311|서울특별시|용산구|신계동
3312|서울특별시|용산구|신창동
3313|서울특별시|용산구|용문동
3314|서울특별시|용산구|용산동1가
3315|서울특별시|용산구|용산동2가
3316|서울특별시|용산구|용산동3가
3317|서울특별시|용산구|용산동4가
3318|서울특별시|용산구|용산동5가
3319|서울특별시|용산구|용산동6가
3320|서울특별시|용산구|원효로1가
3321|서울특별시|용산구|원효로2가
3322|서울특별시|용산구|원효로3가
3323|서울특별시|용산구|원효로4가
3324|서울특별시|용산구|이촌동
3325|서울특별시|용산구|이태원동
3326|서울특별시|용산구|주성동
3327|서울특별시|용산구|청암동
3328|서울특별시|용산구|청파동1가
3329|서울특별시|용산구|청파동2가
3330|서울특별시|용산구|청파동3가
3331|서울특별시|용산구|한강로1가
3332|서울특별시|용산구|한강로2가
3333|서울특별시|용산구|한강로3가
3334|서울특별시|용산구|한남동
3335|서울특별시|용산구|효창동
3336|서울특별시|용산구|후암동
3337|서울특별시|용산구|
3338|서울특별시|은평구|갈현동
3339|서울특별시|은평구|구산동
3340|서울특별시|은평구|녹번동
3341|서울특별시|은평구|대조동
3342|서울특별시|은평구|불광동
3343|서울특별시|은평구|수색동
3344|서울특별시|은평구|신사동
3345|서울특별시|은평구|역촌동
3346|서울특별시|은평구|응암동
3347|서울특별시|은평구|증산동
3348|서울특별시|은평구|진관동
3349|서울특별시|은평구|
3350|서울특별시|종로구|가회동
3351|서울특별시|종로구|견지동
3352|서울특별시|종로구|경운동
3353|서울특별시|종로구|계동
3354|서울특별시|종로구|공평동
3355|서울특별시|종로구|관수동
3356|서울특별시|종로구|관철동
3357|서울특별시|종로구|관훈동
3358|서울특별시|종로구|교남동
3359|서울특별시|종로구|교북동
3360|서울특별시|종로구|구기동
3361|서울특별시|종로구|궁정동
3362|서울특별시|종로구|권농동
3363|서울특별시|종로구|낙원동
3364|서울특별시|종로구|내수동
3365|서울특별시|종로구|내자동
3366|서울특별시|종로구|누상동
3367|서울특별시|종로구|누하동
3368|서울특별시|종로구|당주동
3369|서울특별시|종로구|도렴동
3370|서울특별시|종로구|돈의동
3371|서울특별시|종로구|동숭동
3372|서울특별시|종로구|명륜1가
3373|서울특별시|종로구|명륜2가
3374|서울특별시|종로구|명륜3가
3375|서울특별시|종로구|명륜4가
3376|서울특별시|종로구|묘동
3377|서울특별시|종로구|무악동
3378|서울특별시|종로구|봉익동
3379|서울특별시|종로구|부암동
3380|서울특별시|종로구|사간동
3381|서울특별시|종로구|사직동
3382|서울특별시|종로구|삼청동
3383|서울특별시|종로구|서린동
3384|서울특별시|종로구|세종로
3385|서울특별시|종로구|소격동
3386|서울특별시|종로구|송월동
3387|서울특별시|종로구|송현동
3388|서울특별시|종로구|수송동
3389|서울특별시|종로구|숭인동
3390|서울특별시|종로구|신교동
3391|서울특별시|종로구|신문로1가
3392|서울특별시|종로구|신문로2가
3393|서울특별시|종로구|신영동
3394|서울특별시|종로구|안국동
3395|서울특별시|종로구|연건동
3396|서울특별시|종로구|연지동
3397|서울특별시|종로구|예지동
3398|서울특별시|종로구|옥인동
3399|서울특별시|종로구|와룡동
3400|서울특별시|종로구|운니동
3401|서울특별시|종로구|원남동
3402|서울특별시|종로구|원서동
3403|서울특별시|종로구|이화동
3404|서울특별시|종로구|익선동
3405|서울특별시|종로구|인사동
3406|서울특별시|종로구|인의동
3407|서울특별시|종로구|장사동
3408|서울특별시|종로구|재동
3409|서울특별시|종로구|적선동
3410|서울특별시|종로구|종로1가
3411|서울특별시|종로구|종로2가
3412|서울특별시|종로구|종로3가
3413|서울특별시|종로구|종로4가
3414|서울특별시|종로구|종로5가
3415|서울특별시|종로구|종로6가
3416|서울특별시|종로구|중학동
3417|서울특별시|종로구|창성동
3418|서울특별시|종로구|창신동
3419|서울특별시|종로구|청운동
3420|서울특별시|종로구|청진동
3421|서울특별시|종로구|체부동
3422|서울특별시|종로구|충신동
3423|서울특별시|종로구|통의동
3424|서울특별시|종로구|통인동
3425|서울특별시|종로구|팔판동
3426|서울특별시|종로구|평동
3427|서울특별시|종로구|평창동
3428|서울특별시|종로구|필운동
3429|서울특별시|종로구|행촌동
3430|서울특별시|종로구|혜화동
3431|서울특별시|종로구|홍지동
3432|서울특별시|종로구|홍파동
3433|서울특별시|종로구|화동
3434|서울특별시|종로구|효자동
3435|서울특별시|종로구|효제동
3436|서울특별시|종로구|훈정동
3437|서울특별시|종로구|
3438|서울특별시|중구|광희동1가
3439|서울특별시|중구|광희동2가
3440|서울특별시|중구|남대문로1가
3441|서울특별시|중구|남대문로2가
3442|서울특별시|중구|남대문로3가
3443|서울특별시|중구|남대문로4가
3444|서울특별시|중구|남대문로5가
3445|서울특별시|중구|남산동1가
3446|서울특별시|중구|남산동2가
3447|서울특별시|중구|남산동3가
3448|서울특별시|중구|남창동
3449|서울특별시|중구|남학동
3450|서울특별시|중구|다동
3451|서울특별시|중구|만리동1가
3452|서울특별시|중구|만리동2가
3453|서울특별시|중구|명동1가
3454|서울특별시|중구|명동2가
3455|서울특별시|중구|무교동
3456|서울특별시|중구|무학동
3457|서울특별시|중구|묵정동
3458|서울특별시|중구|방산동
3459|서울특별시|중구|봉래동1가
3460|서울특별시|중구|봉래동2가
3461|서울특별시|중구|북창동
3462|서울특별시|중구|산림동
3463|서울특별시|중구|삼각동
3464|서울특별시|중구|서소문동
3465|서울특별시|중구|소공동
3466|서울특별시|중구|수표동
3467|서울특별시|중구|수하동
3468|서울특별시|중구|순화동
3469|서울특별시|중구|신당동
3470|서울특별시|중구|쌍림동
3471|서울특별시|중구|예관동
3472|서울특별시|중구|예장동
3473|서울특별시|중구|오장동
3474|서울특별시|중구|을지로1가
3475|서울특별시|중구|을지로2가
3476|서울특별시|중구|을지로3가
3477|서울특별시|중구|을지로4가
3478|서울특별시|중구|을지로5가
3479|서울특별시|중구|을지로6가
3480|서울특별시|중구|을지로7가
3481|서울특별시|중구|의주로1가
3482|서울특별시|중구|의주로2가
3483|서울특별시|중구|인현동1가
3484|서울특별시|중구|인현동2가
3485|서울특별시|중구|입정동
3486|서울특별시|중구|장교동
3487|서울특별시|중구|장충동1가
3488|서울특별시|중구|장충동2가
3489|서울특별시|중구|저동1가
3490|서울특별시|중구|저동2가
3491|서울특별시|중구|정동
3492|서울특별시|중구|주교동
3493|서울특별시|중구|주자동
3494|서울특별시|중구|중림동
3495|서울특별시|중구|초동
3496|서울특별시|중구|충무로1가
3497|서울특별시|중구|충무로2가
3498|서울특별시|중구|충무로3가
3499|서울특별시|중구|충무로4가
3500|서울특별시|중구|충무로5가
3501|서울특별시|중구|충정로1가
3502|서울특별시|중구|태평로1가
3503|서울특별시|중구|태평로2가
3504|서울특별시|중구|필동1가
3505|서울특별시|중구|필동2가
3506|서울특별시|중구|필동3가
3507|서울특별시|중구|황학동
3508|서울특별시|중구|회현동1가
3509|서울특별시|중구|회현동2가
3510|서울특별시|중구|회현동3가
3511|서울특별시|중구|흥인동
3512|서울특별시|중구|
3513|서울특별시|중랑구|망우동
